"PermisoId","NumeroPermiso","RazonSocial","Calle","CodigoPostal","Colonia","Latitud","Longitud","Regular","Premium","Diesel","FechaAplicacion"
"3102","PL/1088/EXP/ES/2015","SERVICIO ARANDAS S.A. DE C.V.","Blvd. Arandas 1184 Esq Av. Las Américas  La Hacienda  Irapuato","36650","","20.69195","-101.3596","16.14","17.92","",""
"3105","PL/1127/EXP/ES/2015","ESTACIÓN DE SERVICIO SANTA CATARINA  S. A. DE C. V.","Calle Ignacio Allende No. 8  Col. El tablón  Santa Catarina","37950","","21.14016","-100.0759","16.02","","17.09",""
"3107","PL/974/EXP/ES/2015","COMBU-EXPRESS  S.A. DE C.V.","Carretera Internacional Guadalajara-Nogales Km. 140   Ixtlán del Río","63940","","21.03753","-104.3787","16.33","18.1","17.43","1/9/2017 9:08:00 AM"
"3108","PL/1061/EXP/ES/2015","Grupo Inmobiliario Baybarr S.A. de C.V. ","Calle Tecate No. 21330  Jardin Dorado","22200","","32.51502","-116.8883","16.04","17.81","",""
"3109","PL/1208/EXP/ES/2015","Servicios San Jeronimo SA de CV","Blvd. J. Alonso de Torres No.102  Col. San Jerónimo  Segunda Sección Norte  Cd. León","37148","","21.15184","-101.6703","16.09","17.86","17.16","1/29/2017 12:00:00 AM"
"3110","PL/1181/EXP/ES/2015","INMOBILIARIA ESCOCHA  S.A. DE C.V.","Av. José Murua Martínez y Granada No. 4309  Fracc. Fernández  Tijuana","22400","","32.51836","-116.9454","16.04","17.81","17.16",""
"3111","PL/1185/EXP/ES/2015","DAHUCOM  S.A. de C.V.","Camino Vecinal San Luis -Río Verde Km. 5.5 No. 100  Centro  Zaragoza","79540","","22.0474","-100.7315","15.81","","16.88",""
"3112","PL/1055/EXP/ES/2015","Servicio Tres Mil  S.A. de C.V.","Paseo de la Herradura Lt 6 y 7 Mz 2  Centro Urbano","52758","","19.40129","-99.26785","16.27","18.14","",""
"3113","PL/977/EXP/ES/2015","Estación Bosque Real  S.A de C.V","Avenida Jardines de Morelos  Lotes 12 y 13  Manzana 995  Sin Número  Colonia Jardínes de Morelos  Ecatepec","55070","","19.60226","-98.99144","16.32","18.2","",""
"3116","PL/1236/EXP/ES/2015","SERVICIO KARROCEYA  S.A. DE C.V.","Carret. Tarimoro Acambaro Km1","38700","","20.27009","-100.7536","16.09","17.86","17.16","1/7/2017 1:43:00 PM"
"3117","PL/1295/EXP/ES/2015","BECKTROP OPERADORA SA DE CV","Av. Álvaro Obregon y Nícolas Bravo No. 700 Primera Seccion","21100","","32.66203","-115.4844","16.17","17.95","",""
"3120","PL/1215/EXP/ES/2015","GASOLINERA SAGA SUR  S.A. DE C.V.","Av. Olimpica # 1501  Local 7  Praderas de Agua Azul  León","37290","","21.10196","-101.6132","16.09","17.86","17.16",""
"3121","PL/994/EXP/ES/2015","SERCABER S.A. DE C.V.","Av. José Sulaiman Chagnon No. 543  Fracc. Alborada  Ciudad Victoria","87024","","23.76078","-99.11617","15.64","17.41","",""
"3122","PL/1165/EXP/ES/2015","GRUPO INDUSTRIAL TAJALI  S.A.","Calzada Independencia Sur No. 618  Centro  Guadalajara","44100","","20.66813","-103.346","16.52","18.4","",""
"3124","PL/1248/EXP/ES/2015","COMBU-EXPRESS  S.A. DE C.V.","Prol. Independencia No. 324  Emiliano Zapata Apaseo El Alto","38500","","20.44351","-100.61","16.09","17.86","17.16","1/9/2017 10:26:00 AM"
"3125","PL/1155/EXP/ES/2015","ESTACION SANTA MARIA CALTENGO  S.A. DE C.V.","Prolongación de Av. Juárez No.1511  Caltengo  Tulancingo de Bravo","43626","","20.09608","-98.36562","15.79","17.56","",""
"3129","PL/1079/EXP/ES/2015","SERVICIO CASFER  S.A. DE C.V. ","Carretera Leon-Cueramaro No. 4775  San Pedro Del Monte  León","37660","","21.03184","-101.6944","16.09","17.86","17.16",""
"3130","PL/1203/EXP/ES/2015","SERVICIO PIONEROS S.A. DE C.V.","Carretera Irapuato-La Piedad Km.49.1  Sin Colonia  Pénjamo","36900","","20.43307","-101.7007","16.14","17.92","17.22",""
"3131","PL/1052/EXP/ES/2015","Servicio Eclipse  S.A. de C.V.","Av. Vasco de Quiroga No. 1845 Colonia Santa Fe Delegación Álvaro Obregón","1210","","19.37978","-99.24584","16.33","18.2","",""
"3132","PL/920/EXP/ES/2015","GASOJARAL  S.A. DE C.V.","Carretera Federal San Felipe - Villa de Reyes Km. 36  Jaral de Berrio Estación  San Felipe","37611","","21.70034","-101.0238","15.81","17.73","16.88",""
"3133","PL/943/EXP/ES/2015","OPERADORA TONINA  S.A DE C.V.","Carretera Internacional  Fracc. I WUALA","29950","","16.91826","-92.10234","16.1","17.87","17.17",""
"3134","PL/991/EXP/ES/2015","GAELI DIESEL  S.A. DE C.V.","Calle Área de Usos Múltiples del Puerto s/n  Col. Otra no especificada en el catálogo  Seybaplaya  Champotón","24460","","19.65149","-90.70911","0","","","1/1/1753 12:00:00 AM"
"3136","PL/1275/EXP/ES/2015","COMBU-EXPRESS  S.A. DE C.V.","Paseo Solidaridad No. 8353  Col. Lázaro Cárdenas  Irapuato","36540","","20.66684","-101.3299","16.14","17.92","17.22","1/9/2017 10:29:00 AM"
"3137","PL/971/EXP/ES/2015","Combustibles Santa Fe  S. A. De C.V.","Carretera Dolores Hidalgo - San Diego de la Unión km.10  Dolores Hidalgo","37808","","21.19457","-100.8677","16.09","17.86","17.16",""
"3138","PL/961/EXP/ES/2015","COMBU-EXPRESS  S.A. DE C.V.","Av. Las Garzas No. 20  La Peñita de Jaltemba  Compostela","63726","","21.03086","-105.2557","16.33","18.1","17.43","1/9/2017 9:25:00 AM"
"3139","PL/1320/EXP/ES/2015","Servicio Autopista Pachuca  S.A. de C.V.","Vía Morelos No. 515  Colonia Tulpetlac  Municipio de Ecatepec.","55108","","19.58002","-99.04434","16.32","18.2","17.07",""
"3141","PL/1243/EXP/ES/2015","COMBU-EXPRESS  S.A. DE C.V.","Av. Casimiro Castillo No. 501  Casimiro Castillo","48930","","19.61142","-104.4506","15.95","17.71","17.02","1/24/2017 1:00:00 PM"
"3142","PL/982/EXP/ES/2015","Aprovechamientos y Servicios  S.A. de C.V.","Presa Don Martin No.71  Colonia Irrigación  Delegación Miguel Hidalgo ","11500","","19.44126","-99.2096","16.33","18.2","","1/9/2017 12:00:00 AM"
"3143","PL/1249/EXP/ES/2015","COMBU-EXPRESS  S.A. DE C.V.","Carretera Celaya-San Miguel De Allende 1173 Km 1.8  Ejido De Sta Maria Celaya","38010","","20.56633","-100.8209","16.09","17.86","17.16","1/9/2017 9:56:00 AM"
"3144","PL/1017/EXP/ES/2015","COMBU-EXPRESS  S.A. DE C.V.","Juárez No. 35  Col. Centro  Sayula","49300","","19.88241","-103.6008","16.52","","17.24","1/9/2017 9:35:00 AM"
"3146","PL/1220/EXP/ES/2015","ESTACION DE SERVICIO ROJEMAR  S.A. DE C.V.","Av. Roberto Quezada No.51  Colonia Centro  Degollado","47980","","20.44896","-102.1456","16.4","18.17","17.49",""
"3147","PL/1213/EXP/ES/2015","SERVICIO BARRIO ANTIGUO  S.A. DE C.V.","Malecón del Río de los Gómez No. 1445  El Duraznal  León","37190","","21.13499","-101.6791","16.09","17.86","",""
"3149","PL/1119/EXP/ES/2015","Gasoservicios Premier  S.A. de C.V.","Blvd. Dolores del Rio 515  Col. Valle del Guadiana  Durango","34166","","24.01615","-104.6455","16.27","18.04","17.28",""
"3150","PL/1186/EXP/ES/2015","Teresa de Jesús González Navarrete","Carr. Nacional Zihuatanejo -Lazaro Cardenas Km. 16+500  Entronque a Cd. Altamirano  La Salitrera de José Azueta","40881","","17.72802","-101.6074","16.59","18.36","17.66",""
"3151","PL/1222/EXP/ES/2015","GOPRA SA DE CV","Carretera San Isidro Mazatepec No.798  Col. Santa Cruz de las Flores   Tlajomulco de Zúñiga","45640","","20.48544","-103.5103","16.52","18.4","17.24",""
"3152","PL/1102/EXP/ES/2015","GASOLINERIA Y SERVICIOS LA VILLA  S.A. DE C.V.","Fray Geronimo de Mendoza No. 28  Nombre de Dios  Centro Nombre de Dios","34840","","23.84438","-104.2419","16.27","18.04","17.28",""
"3154","PL/1207/EXP/ES/2015","MEGA GASOLINERAS S.A DE C.V","Malecón del Río de los Gómez No. 102  Coecillo  León","37260","","21.11806","-101.6672","16.09","17.86","",""
"3155","PL/1076/EXP/ES/2015","GASOLINERA CASEN  S.A. DE C.V. ","Blvd. Campestre No.301  La Florida ","37190","","21.14738","-101.6769","16.09","17.86","17.16",""
"3156","PL/1058/EXP/ES/2015","Servicio Tultitlán Express   S.A. de C.V.","Vía. José López Portillo No.127   San Mateo Cuautepec  Tultitlan ","54958","","19.62669","-99.14702","16.32","18.2","17.07",""
"3158","PL/1004/EXP/ES/2015","Servicio Los Andes S.A. de C.V.","Avenida Ruíz Cortinez  Esquina 1ro. De Mayo  s/n  Colonia Bosques de Ecatepec  Ecatepec","55050","","19.60065","-99.03324","16.32","18.2","17.07",""
"3162","PL/1451/EXP/ES/2015","PABLO ALEJANDRO PATRÓN CORDERO","21 de marzo 301  Valle de las delicias  Rincón de Romos","20427","","22.34458","-102.2314","","","17.49","1/9/2017 3:21:00 PM"
"3162","PL/1451/EXP/ES/2015","PABLO ALEJANDRO PATRÓN CORDERO","21 de marzo 301  Valle de las delicias  Rincón de Romos","20427","","22.34458","-102.2314","16.4","","","1/9/2017 3:22:00 PM"
"3163","PL/1474/EXP/ES/2015","Gonzalo Garcia Herrera","Av. José María Pino Suarez No 1000  Ind. Belenes  Zapopan","45140","","20.73976","-103.3872","16.53","18.41","17.26",""
"3164","PL/1488/EXP/ES/2015","SERVICIO LAS PIEDROTAS  S.A. DE C.V.","Av. Patria No.340  Residencial La Soledad  Tlaquepaque","45525","","20.64108","-103.2827","16.52","18.4","",""
"3165","PL/1406/EXP/ES/2015","Ignacio García Santoscoy","Av. Tesistan No. 511 y 519  San Francisco  Zapopan","45140","","20.72675","-103.3995","16.53","18.41","",""
"3166","PL/1338/EXP/ES/2015","JULIO CÉSAR GAMA RAMSDEN","Francia No. 507  Colonia los Paraísos  León","37320","","21.13763","-101.6904","16.09","17.86","17.16",""
"3168","PL/1384/EXP/ES/2015","GASOLINERA BOULEVARD DE SALTILLO  S.A DE C.V","Blvd. Guerrero No.1990. Centro","26200","","29.30822","-100.9305","13.69","16.45","","1/17/2017 11:59:00 PM"
"3169","PL/1489/EXP/ES/2015","SERVICIO TOCOPARI S.A. DE C.V.","Jesús Reyes Heroles No.32  Valle Ceylán  Tlalnepantla","54150","","19.54436","-99.18319","16.27","18.14","",""
"3170","PL/1343/EXP/ES/2015","IMPULSORA DE SERVICIOS Y TURISMO  S.A.  DE C.V.","Blvd. Manuel Ávila Camacho No.810  Santa Cruz Acatlán   Naucalpan De Juárez","53150","","19.48449","-99.23499","16.27","18.14","",""
"3173","PL/1758/EXP/ES/2015","SUPER SERVICIO SAN CARLOS  S.A. DE C.V.","Carretera Yautepec-Cuautla Km. 2.5  Col. Los Arcos  Yautepec ","62730","","18.89235","-99.03332","15.88","17.65","16.95","1/30/2017 2:40:00 PM"
"3174","PL/1940/EXP/ES/2015","Servicio Camarena  S.A. de C.V.","Carretera Arandas-Manuel Doblado Km 74+900  Rancho las Lagunas  Jesus María","47960","","20.67032","-102.0944","16.4","18.17","17.49",""
"3175","PL/1964/EXP/ES/2015","Gasolinera Servicio Y Griega S.A. de C.V.","Carretera de la Constitución 57  Km. 135  Fundadores   Sabinas","26740","","27.87241","-101.137","16.13","17.9","17.21",""
"3176","PL/1678/EXP/ES/2015","PETROMAR DEL PACIFICO  S.A. DE C.V.","Benito Juárez No.1000  Olímpica  Mazatlán","82150","","23.23355","-106.4099","15.94","17.71","",""
"3177","PL/2022/EXP/ES/2015","GASOLINERA TEPETLIXPA S.A. DE C.V.","Av. 20 de Noviembre No.1  Sin Colonia  Tepetlixpa","56880","","19.03164","-98.81195","15.88","17.65","16.95",""
"3180","PL/1510/EXP/ES/2015","GAS BOSQUES DEL LAGO  S.A. DE C.V.","Bosques de Bolonia lt 31 mz 4  Bosques del Lago","54762","","19.61763","-99.23813","16.27","18.14","",""
"3182","PL/1834/EXP/ES/2015","Super Servicio Villamares  S.A. DE C.V.","Carretera La Marquesa -Tenango del Valle Km.20 s/n  Xalatlaco","52680","","19.1793","-99.44221","15.97","17.74","17.04",""
"3183","PL/1636/EXP/ES/2015","Gasolinera Solidaridad II  S.A. de C.V.","Ave. Astros No. 701  Barrio San Pedro Solidaridad  Monterrey","64108","","25.77445","-100.4007","16.16","18.19","","1/29/2017 12:00:00 AM"
"3184","PL/1699/EXP/ES/2015","GASOLINERAS ASOCIADAS POTOSINAS  S.A. DE C.V.","Clz. de Guadalupe No.4500  Tepeyac  San Luis Potosí","78384","","22.10983","-100.9607","15.81","17.73","16.88",""
"3185","PL/1863/EXP/ES/2015","SERVICIO VALLE DE MEXICO S.A. DE C.V.","Autopista México-Puebla Km 17.5  El Rincón  Los Reyes La Paz","56400","","19.3543","-98.9893","16.32","18.19","17.06",""
"3186","PL/1943/EXP/ES/2015","SERVICIO MENDEZ IBAÑEZ  SA DE CV","Juan Alvarez No. 908  Centro  Tamazula de Gordiano","49650","","19.68049","-103.2481","16.52","18.4","17.24",""
"3187","PL/1673/EXP/ES/2015","ESTACION DE SERVICIO ROPER  S.A. DE C.V.","Carretera Guadalajara-Chapala Km.14.5 s/n   El Zapote Del Valle  Tlajomulco De Zúñiga ","45672","","20.51317","-103.2852","16.52","18.4","17.24","1/6/2017 12:07:00 PM"
"3189","PL/1765/EXP/ES/2015","SERVICIO VASA  S.A. DE C.V.","Vialidad Toluca - Tenango No. 15 Norte  La Michoacana  Metepec","52140","","19.25237","-99.61739","15.97","17.74","17.04",""
"3190","PL/1674/EXP/ES/2015","SERVICIO CAVA  S.A. DE C.V.","Prol. 8 De Enero No.1237  La Lobera  Huandacareo","58820","","19.98488","-101.2601","16.14","17.91","17.21",""
"3191","PL/1718/EXP/ES/2015","RAPIGAS DEL CENTRO  S.A DE C.V","Av. Ocampo No.1001  Colonia Centro","31000","","28.63337","-106.0764","","18.08","",""
"3191","PL/1718/EXP/ES/2015","RAPIGAS DEL CENTRO  S.A DE C.V","Av. Ocampo No.1001  Colonia Centro","31000","","28.63337","-106.0764","16.12","","","1/5/2017 10:29:00 AM"
"3192","PL/1933/EXP/ES/2015","GASOLINERA BALLESTEROS IBARRA  S.A. DE C.V.","Carr. Nacional Km.225  Centro  Allende","67350","","25.27906","-100.0224","16.23","18.11","16.96",""
"3193","PL/1573/EXP/ES/2015","COMBURED S.A. DE C.V.","Carretera Constitución s/n   En San Luis De La Paz  Guanajuato","37900","","21.28512","-100.5929","16.02","17.79","17.09","1/11/2017 6:59:00 PM"
"3194","PL/1533/EXP/ES/2015","GASOLINERA MARTILO  S.A. DE C.V.","Blvd. Torreón-Matamoros No.9020 Ote  José de las Fuentes Rodríguez  Torreón","27086","","25.53412","-103.3181","16.13","17.9","17.2",""
"3197","PL/2013/EXP/ES/2015","Multiservicios el Granillo S.A. de C.V.","Km.10 Carretera Parral - Santa Barbara   El Granillo  Santa Barbara","33580","","26.9154","-105.7602","16.12","18.08","17.39",""
"3199","PL/1663/EXP/ES/2015","Inmobiliaria Lirca  S.A. de C.V.","Canal de Miramontes No.2762  Colonia Jardines de Coyoacan  Delegacion de Coyoacan ","4890","","19.31658","-99.12556","16.32","18.19","",""
"3200","PL/1911/EXP/ES/2015","SERVICIO CORCEL  S.A. DE C.V.","Avenida Pantitlán No. 276  Col. Porfirio Díaz  Municipio de Nezahualcóyotl","57520","","19.40238","-99.03369","16.32","18.19","",""
"3201","PL/1771/EXP/ES/2015","Servicio Padilla Marquez  S.A. de C.V.","Carretera Teocaltiche Aguascalientes Km 3   Centro  Teocaltiche","47200","","21.45915","-102.5514","16.16","17.93","17.23",""
"3202","PL/1752/EXP/ES/2015","GASOLINERA SAN MIGUEL  S.A. DE C.V.","Carr. Tlajomulco-San Miguel No. 01  San Miguel  Tlajomulco De Zuñiga","45660","","20.42204","-103.3936","16.52","18.4","17.24",""
"3203","PL/1862/EXP/ES/2015","CAPRIGO S.A. DE C.V.","Carretera México-Cuautla Km47.5  Magueyal Ii  Tlalmanalco ","56700","","19.20589","-98.81673","16.59","18.36","17.66",""
"3204","PL/1647/EXP/ES/2015","SERVICIO GARMAN HIDALGO  S.A. DE C.V.","Blvd. Luis Donaldo Colosio No.810  Col. San Cayetano  Pachuca","42084","","20.10497","-98.76907","15.79","17.56","","1/15/2017 4:35:00 PM"
"3204","PL/1647/EXP/ES/2015","SERVICIO GARMAN HIDALGO  S.A. DE C.V.","Blvd. Luis Donaldo Colosio No.810  Col. San Cayetano  Pachuca","42084","","20.10497","-98.76907","","","16.89","1/15/2017 4:36:00 PM"
"3208","PL/1648/EXP/ES/2015","SERVICIOS CONCE  S.A. DE C.V. ","Carretera Estatal Huanímaro-El Rodeo Km. 1+620  Huanímaro","36990","","20.34983","-101.5","","17.92","17.22","1/17/2017 4:09:00 PM"
"3208","PL/1648/EXP/ES/2015","SERVICIOS CONCE  S.A. DE C.V. ","Carretera Estatal Huanímaro-El Rodeo Km. 1+620  Huanímaro","36990","","20.34983","-101.5","16.14","","","1/17/2017 5:09:00 PM"
"3209","PL/1869/EXP/ES/2015","SERVICIO TUCAN S.A. DE C.V.","Ángel De La Independencia No.1  Metropolitana 2da Sección  Municipio De Nezahualcóyotl","57740","","19.389","-99.03146","16.32","18.19","",""
"3210","PL/1983/EXP/ES/2015","SERVICIO PERITALA  S.A. DE C.V.","ANILLO PERIFÉRICO No.4123  COLONIA JALISCO  TONALÁ","45403","","20.68658","-103.2597","16.52","18.4","17.24",""
"3211","PL/1815/EXP/ES/2015","PETRO LEO S.A. DE C.V.","Miguel De Cervantes No.701  Vista Hermosa Sur Leon","37330","","21.13031","-101.7051","16.09","17.86","",""
"3216","PL/1741/EXP/ES/2015","Servicio Raves  S.A. de C.V.","Vía José Lopez Portillo No. 5  Colonia Recursos Hidráulicos  Municipio de Tultitlán","54913","","19.61906","-99.17231","16.27","18.14","17.01","1/10/2017 11:20:00 AM"
"3217","PL/1553/EXP/ES/2015","Administradora Auriga  S.A. de C.V.","Clz. Taxqueña No.1744  Paseos de Taxqueña  Coyoacan","04250","","19.33902","-99.12736","16.32","18.19","",""
"3219","PL/1951/EXP/ES/2015","DESECHOS BIOLÓGICOS E INDUSTRIALES S.A. DE C.V.","Av. Nicolas No.116 Fraccionamiento Industrial  Sán Nicolás Tlalnepantla","54040","","19.55146","-99.20559","16.27","18.14","",""
"3220","PL/1891/EXP/ES/2015","SERVICIO VASA  S.A. DE C.V.","Miguel Hidalgo y Costilla No. 1046  Lote 1-A  Col. Santa María Magdalena Ocotitlán  Metepec ","52161","","19.23877","-99.61864","15.97","17.74","",""
"3221","PL/1584/EXP/ES/2015","SERVICIO SAN JOSE DEL VALLE DOS  S. A. DE C. V.","Av. Adolph B. Horn Jr. No.1801   Santa Cruz del Valle  Tlajomulco de Zúñiga","45655","","20.55105","-103.3563","16.52","18.4","",""
"3222","PL/2025/EXP/ES/2015","GASOLINERAS SUREÑAS S. DE R.L. DE C.V.","Prolongación Clz. De la República No.300  La Cieneguita  5 señores  Oaxaca de Juárez","68127","","17.04873","-96.70597","15.91","17.68","16.99",""
"3223","PL/1651/EXP/ES/2015","Servicios El Huizache  S.A. de C.V.","Carretera San Juan - Lagos Km.5   San Juan de los Lagos ","47000","","21.28101","-102.293","16.4","18.17","17.49",""
"3224","PL/2032/EXP/ES/2015","Servicio El Arco  S.A. de C.V.","Carretera Toluca - Valle de Bravo Km.66.5  El Arco  Valle de Bravo","51200","","19.22383","-100.1301","15.97","17.74","17.04",""
"3226","PL/1668/EXP/ES/2015","MULTISERVICIO CALZADA  S.A. DE C.V.","Calz. Independencia Nte No.2920  La Federacha  Guadalajara","44300","","20.71417","-103.3204","16.52","18.4","17.24",""
"3229","PL/1884/EXP/ES/2015","SERVICIO ARRONIZ GASOLINA Y LUBRICANTES  S.A. DE C.V."," Avenida Belisario Domínguez No. 206  Oblatos  Guadalajara","44380","","20.6743","-103.3297","16.52","","","1/9/2017 4:35:00 PM"
"3229","PL/1884/EXP/ES/2015","SERVICIO ARRONIZ GASOLINA Y LUBRICANTES  S.A. DE C.V."," Avenida Belisario Domínguez No. 206  Oblatos  Guadalajara","44380","","20.6743","-103.3297","","18.4","17.24","1/9/2017 4:36:00 PM"
"3230","PL/2017/EXP/ES/2015","Estación Terminal del Norte S.A. de C.V.","Av. Lazaro Cardenas No.555  San Bartolo Atepehuacan  Gustravo A. Madero","7730","","19.49026","-99.14442","16.33","18.2","",""
"3231","PL/1997/EXP/ES/2015","SERVICIO CERCA LIZA S.A. DE C.V.","CARRETERA 54 KILOMETRO 15 TRAMO 4 CAMINOS  CERCALIZA  ZAPOTILTIC","49600","","19.63044","-103.3351","16.4","18.17","17.49",""
"3234","PL/2001/EXP/ES/2015","COMBUSTIBLES POPOYOTE  S.A. DE C.V.","Carretera Guadalajara Morelia 7750  Col. San Agustin  Tlajomulco de Zúñiga","45645","","20.54415","-103.4722","16.52","18.4","17.24",""
"3236","PL/1637/EXP/ES/2015","ESTACIÓN BETULIA  S.A. DE C.V.","Calle Agustin Rivera No. 27 y 41   Betulia  Lagos de Moreno","47504","","21.75552","-102.0245","16.09","","17.16","1/5/2017 3:46:00 PM"
"3237","PL/1670/EXP/ES/2015","GASOLINERA BELISARIO DOMINGUEZ  S.A. DE C.V.","Belisario Domínguez No.2009  Belisario Domínguez","44320","","20.7005","-103.3195","16.52","18.4","",""
"3238","PL/1831/EXP/ES/2015","CORPOSTAR S.A. DE C.V.","Carr. México-Cuautla Y Carr. San Gregorio Cuautzingo-Chalco s/n  San Gergorio  Chalco","56600","","19.26068","-98.8795","16.32","18.19","",""
"3239","PL/1787/EXP/ES/2015","GASOLINERA LOS VECINOS  S.A. DE C.V.","AV. MEXICO #1484 (LOTES 1 Y 23 MANZ R ) FRACC. VILLASPUERTO VALLARTA  PUERTO VALLARTA","48290","","20.67777","-105.2258","16.4","18.17","17.49",""
"3244","PL/1960/EXP/ES/2015","ESTACION SANTA MARIA LA JOYA SA DE CV","Boulevard Miguel Hidalgo No. 1408  San Francisco Huatengo  Tulancingo de Bravo","43660","","20.07131","-98.39498","15.79","17.56","",""
"3247","PL/1912/EXP/ES/2015","SERVICIO RIO SANTA CRUZ  S.A. DE C.V.","Calle Río Papaloapan s/n  Carretera Toluca-Almoloya de Juárez  Col. San Marcos Yachihuacaltepec Toluca","50030","","19.3205","-99.66897","15.97","17.74","17.04","1/13/2017 4:15:00 PM"
"3248","PL/1570/EXP/ES/2015","Gasolinera Eje Vial S.A. de C.V.","Calle Berriozabal No.821  Infonavit Aldama  Victoria","87040","","23.74271","-99.15942","15.64","17.41","",""
"3250","PL/1515/EXP/ES/2015","Gasolinera Tepetchia  S.A. de C.V.","Libramiento Norte Km.14+250  Col. Ribera Nandambua 2a Seccion  Chiapa de Corzo","29160","","16.71606","-93.01369","15.73","17.5","16.8",""
"3251","PL/1915/EXP/ES/2015","MINATORE Y PIOGGIA  S.A. DE C.V.","Av. Periférico Sur No.1657  Colonia El Tempizque  San Martín de las Flores  Municipio de San Pedro Tlaquepaque","45580","","20.59678","-103.294","16.52","18.4","17.24",""
"3252","PL/1906/EXP/ES/2015","Estación de Servicio Famgas  S.A de C.V","Av. Francisco I. Madero Poniente No.9205  Colonia San Lorenzo Itzicuaro  Municipio de Morelia","58330","","19.68976","-101.2853","16.14","17.91","17.21",""
"3253","PL/1916/EXP/ES/2015","SERVICIO GRACIEL S.A. DE C.V.","Calle Nueve No. 86  Col. Valle de los Reyes  Los Reyes Aquilpan La Paz","56430","","19.36587","-98.9766","16.32","18.19","",""
